crime_id,crime_type,latitude,longitude,hour,day_of_week,victim_age,suspect_age,weapon_used,arrest_made
346,Theft,-8.411857064096154,-166.5962622302625,15,Fri,64,59,Blunt Object,0
347,Burglary,63.57164620640407,-86.58431163436252,20,Thu,49,35,Gun,0
348,Robbery,14.637783550509596,70.36312441985592,0,Thu,55,51,None,1
349,Theft,-75.79262609308579,-88.01898327393704,20,Fri,51,20,Knife,0
350,Burglary,-55.49916261055062,82.35376712080705,19,Thu,27,24,None,1
351,Vandalism,-4.582016971459879,178.51099515505268,15,Mon,24,41,None,1
352,Burglary,-24.93231303207382,106.9502239616773,11,Thu,75,66,Gun,0
353,Vandalism,-25.42913648170223,-56.9392348460391,5,Fri,22,40,Blunt Object,0
354,Robbery,5.268140665846232,144.21308422617403,20,Fri,66,56,Knife,1
355,Vandalism,15.191265886102329,-161.5752951594446,8,Sat,18,42,Gun,1
356,Theft,53.43508264971439,81.00245680103234,20,Fri,75,30,Blunt Object,1
357,Robbery,-28.626018576752763,-171.60396063743698,12,Tue,25,64,Gun,0
358,Theft,54.98393094730562,-117.16002167149259,23,Sun,11,42,Blunt Object,0
359,Fraud,-29.049978759726145,175.5308669538868,11,Mon,25,17,None,0
360,Assault,-80.02206199057791,-50.0814315020495,12,Fri,10,15,Knife,0
361,Vandalism,9.753777180862414,115.37977613912597,17,Sat,35,67,Knife,1
362,Assault,15.82241848106662,-44.60878337918328,18,Mon,53,17,Knife,0
363,Assault,78.21724421193483,122.41024228721363,18,Sat,14,44,Gun,0
364,Vandalism,40.69103869124541,167.5582416456387,18,Tue,30,33,Gun,0
365,Robbery,75.1990774489991,-23.206952369100065,5,Mon,44,47,Blunt Object,0
366,Fraud,73.50249784374174,21.36570906538057,15,Wed,63,22,Gun,0
367,Theft,18.82333984648359,46.310216386884406,6,Sun,59,33,None,0
368,Burglary,4.997171760560562,156.54052878308477,6,Sun,53,50,Blunt Object,0
369,Theft,10.339374089447986,-87.57212852355916,22,Tue,13,62,Gun,1
370,Burglary,86.09954538190459,40.049774220141614,18,Tue,51,51,Knife,0
371,Theft,49.170184514452586,-63.100717839668704,15,Thu,50,19,None,1
372,Vandalism,-70.87213713736875,-101.90405513432898,16,Fri,45,48,Knife,0
373,Fraud,50.11711322065199,-149.4286779516429,21,Tue,33,69,Blunt Object,0
374,Burglary,-59.30315119831934,43.45591094494159,18,Sun,14,52,Blunt Object,0
375,Homicide,-9.476901178987376,137.55077239376465,15,Mon,66,41,Gun,1
376,Robbery,-52.11725900822383,-53.49856001597547,15,Wed,76,53,Blunt Object,1
377,Theft,34.12495179598136,18.96067302947182,18,Mon,20,61,Blunt Object,0
378,Theft,67.91575251474643,51.16816630588167,14,Sun,54,56,Knife,0
379,Burglary,-37.73486063399743,-30.72593599372658,2,Mon,31,56,Blunt Object,0
380,Robbery,-75.23806658252623,145.20522613178093,14,Wed,20,65,None,1
381,Robbery,-36.27124234650661,-49.40814196757643,15,Sat,47,38,Gun,1
382,Vandalism,31.025134427794995,-134.99610476765628,19,Thu,68,62,Blunt Object,0
383,Homicide,-30.823177040199013,-128.15267110138817,4,Sun,13,45,None,0
384,Vandalism,-39.939809840315384,140.70874122277655,18,Fri,76,36,Gun,0
385,Vandalism,-56.80166569483231,175.68289542526549,9,Sun,19,37,None,1
386,Vandalism,-0.44704316260195753,-75.9823737941819,12,Tue,28,55,None,0
387,Vandalism,-40.329210931706235,-128.30301876430389,14,Fri,37,38,Blunt Object,0
388,Vandalism,41.58186284510697,-6.403578567764612,11,Thu,26,54,Knife,0
389,Fraud,-76.20796764140351,75.43010288757526,16,Sat,33,46,Gun,0
390,Robbery,29.525945960037163,40.46504691706994,14,Wed,10,65,Blunt Object,1
391,Vandalism,-47.239197377801425,162.39894554974052,3,Fri,14,47,Blunt Object,0
392,Robbery,-1.9297330107114306,114.4000382297861,14,Sun,41,42,Gun,0
393,Robbery,-38.50381403437309,132.82997942304075,16,Mon,62,31,Gun,1
394,Assault,40.0983616819432,15.00017718566528,10,Tue,66,40,Blunt Object,0
395,Fraud,80.1552672452946,-62.18093040067798,22,Tue,52,32,None,0
396,Vandalism,75.0738203045664,72.62496376580847,22,Sat,48,29,Knife,1
397,Theft,15.0167187259364,-21.940905617497748,14,Thu,43,52,Knife,0
398,Burglary,-6.730145413743884,-76.40847339756316,19,Thu,14,36,Gun,0
399,Homicide,57.29409169908874,-125.1825531579729,20,Wed,27,63,Gun,0
400,Theft,32.998745272991385,10.034714840242458,6,Thu,13,32,None,1
401,Fraud,-56.95845944095208,33.93128419197075,12,Fri,79,35,None,0
402,Burglary,57.76545845034005,24.76284575550298,21,Tue,20,33,Blunt Object,1
403,Fraud,-12.80080990895216,-138.04258916392055,12,Wed,56,16,None,0
404,Robbery,-55.98258120518848,25.195435033947547,19,Sun,40,44,Knife,0
405,Burglary,-39.27647692863136,-119.37092155014923,19,Thu,22,39,None,1
406,Robbery,-41.84513455529838,58.93709956252883,1,Mon,32,40,None,0
407,Theft,3.4572554286228154,-25.421761200407985,9,Tue,74,53,None,0
408,Theft,-47.81338367798241,125.56389158609596,17,Wed,77,31,Gun,0
409,Burglary,-67.75803226771629,100.17566812576035,19,Tue,39,61,None,0
410,Burglary,-67.73564688952307,80.77753854598814,4,Fri,40,30,Gun,0
411,Vandalism,14.989715485037394,72.26535576034883,19,Sat,56,41,Knife,0
412,Fraud,42.25667199288813,21.77569421211672,18,Thu,25,63,Knife,0
413,Vandalism,-32.12405840909866,-157.99911259379604,1,Sat,52,17,Gun,0
414,Fraud,-83.76287223347693,55.97626447188037,3,Sun,12,56,Gun,0
415,Vandalism,-67.09952035133807,-11.908016077062513,15,Thu,21,52,None,1
416,Robbery,74.64502086067029,-10.960302962328115,20,Thu,20,43,None,0
417,Burglary,-1.162141273898456,-43.5520096321429,15,Sun,25,16,Knife,0
418,Theft,-8.356894269268537,154.46552934301582,16,Mon,38,57,Knife,0
419,Fraud,-83.15114790418363,-90.19754389712435,14,Fri,30,54,Knife,0
420,Fraud,41.154664017041824,-66.02599677247933,12,Mon,67,28,Knife,0
421,Theft,5.052254567774199,166.69468178482418,0,Sun,52,26,Blunt Object,0
422,Vandalism,-53.62543150442626,111.65534469961125,21,Fri,14,66,None,0
423,Fraud,-70.18672316740971,-174.9288916213668,4,Fri,61,38,None,0
424,Homicide,-20.990184546240272,146.19873595027457,19,Sun,22,42,Blunt Object,1
425,Robbery,60.68915355510461,-98.40697242009468,0,Fri,21,53,Knife,0
426,Burglary,65.75302065618442,74.13571409978286,11,Thu,10,32,None,1
427,Theft,18.51234847121455,19.106318652197587,22,Sun,17,39,None,0
428,Burglary,40.95655690142567,13.252278097002232,14,Thu,25,51,Gun,0
429,Homicide,-69.27195826748334,78.45167642137892,3,Thu,24,20,Blunt Object,0
430,Fraud,15.862691784213865,-105.41467011800171,18,Mon,28,59,Gun,0
431,Fraud,30.053826627692715,-122.75095292408645,15,Wed,34,44,Blunt Object,0
432,Homicide,-53.8716882755174,54.688538423862695,22,Sat,40,45,Blunt Object,1
433,Theft,68.42785192384662,-75.39147759432159,17,Sun,11,48,Blunt Object,0
434,Robbery,-54.900587246216446,170.6220747567939,16,Sun,68,33,Knife,0
435,Assault,-33.57407522763892,-17.455737933117575,10,Sun,40,42,Blunt Object,0
436,Theft,21.70023246422255,-139.8250727974925,19,Fri,77,22,Knife,0
437,Assault,24.903011723531534,66.89345982193606,12,Sun,77,25,Blunt Object,0
438,Homicide,35.88925337772611,-69.78265471219274,23,Sun,21,67,Knife,0
439,Vandalism,-69.83789164772298,-126.50852605629521,21,Mon,26,30,Knife,0
440,Assault,62.90359738713997,-27.78358935962845,8,Thu,38,40,Knife,1
441,Robbery,5.912483810986771,167.1200201114201,16,Sat,45,15,None,0
442,Vandalism,-5.1620770610877,-31.884992500633217,16,Thu,72,45,Gun,1
443,Assault,86.59757241243173,-54.959844336817156,4,Wed,24,41,Gun,0
444,Homicide,43.26809344938354,-19.976773655050522,21,Thu,39,62,Gun,0
445,Vandalism,-68.75891520851252,-175.6383459841266,7,Fri,60,58,None,0
446,Homicide,46.177050100723335,-132.08344610449893,2,Tue,20,63,None,0
447,Assault,-72.8551918848835,125.88286252845882,5,Sun,66,23,None,0
448,Homicide,-85.05529874766273,172.09238835402493,2,Sat,22,40,Blunt Object,0
449,Robbery,-17.347338851418513,-123.14106518267471,7,Sun,64,20,Blunt Object,0
450,Assault,88.84407110745937,12.786414619287001,11,Thu,72,21,Blunt Object,0
451,Assault,-58.520891484924725,167.8800361700317,3,Wed,11,27,Blunt Object,1
452,Assault,31.0759818348222,-123.63070457557302,1,Sat,65,63,Blunt Object,0
453,Theft,-58.788708082898516,-112.92853769911791,9,Tue,16,24,Gun,0
454,Theft,40.46165549250949,153.6538874142234,14,Sat,52,57,Gun,1
455,Theft,0.9636602828087035,74.04755272285769,12,Sun,40,60,Gun,0
456,Robbery,32.39490781608774,-125.29199273682212,23,Sun,70,63,Gun,0
457,Vandalism,-53.48282833543777,-38.342638397300504,14,Fri,31,45,Gun,0
458,Homicide,44.21309985369035,-159.7428200827042,21,Fri,71,62,None,0
459,Fraud,89.2114307320872,-24.238247789630094,18,Fri,37,51,None,0
460,Assault,29.81709011267276,100.04453801533333,17,Wed,34,32,Blunt Object,0
461,Homicide,-1.1736003468820115,19.429939651005782,12,Tue,74,25,Gun,0
462,Assault,76.17131795146767,53.07916385383311,19,Fri,41,24,Blunt Object,0
463,Robbery,-87.14666839826226,-62.34475240792467,19,Sun,57,42,None,0
464,Assault,41.38623347144781,-121.89746961187453,0,Thu,33,35,Blunt Object,0
465,Theft,69.97437302648632,-175.2779967215456,15,Tue,51,67,Gun,0
466,Fraud,-78.89857494822766,115.67244395856437,7,Fri,79,68,Gun,0
467,Burglary,-8.98844932516353,49.195641364483635,22,Tue,45,39,Gun,0
468,Assault,-53.1504982890002,-97.44435313643218,5,Sat,40,20,None,0
469,Homicide,11.973269805809409,-29.36377437217385,2,Thu,36,56,Blunt Object,1
470,Theft,26.91773254865889,108.5195767421211,19,Mon,75,25,Knife,0
471,Burglary,-35.527827072824095,13.932066992898854,15,Fri,54,47,Knife,0
472,Fraud,-7.203299457941853,-71.94244447944781,1,Thu,53,19,Knife,0
473,Burglary,-39.71889265021929,-83.81357381855322,22,Wed,66,48,Knife,0
474,Theft,-23.509590398079524,-101.65895119842278,1,Sat,30,46,Knife,1
475,Vandalism,-61.28280779608376,116.54275684830111,14,Fri,64,57,None,1
476,Vandalism,69.40069984541367,29.4697262464785,9,Mon,24,60,Gun,1
477,Burglary,-88.19812609935545,75.29657965252713,0,Sat,43,38,Knife,0
478,Robbery,68.83365355988192,129.64335890306882,21,Thu,12,27,Knife,0
479,Homicide,12.902198102952937,175.27021291087783,19,Sat,10,69,Knife,0
480,Homicide,-30.30158804813685,-90.1859088489185,14,Thu,33,57,Blunt Object,1
481,Burglary,40.15028258285935,-114.87510451515135,23,Tue,52,20,Gun,0
482,Assault,1.3953873352795796,-13.680596594178553,0,Fri,36,48,Knife,1
483,Assault,-0.16044154063082772,-167.3743393877283,21,Mon,18,65,None,0
484,Homicide,-70.17438907458605,105.0184373628702,15,Wed,26,39,Gun,1
485,Homicide,-19.887115329826443,138.1535995803776,17,Tue,48,55,Gun,0
486,Vandalism,-46.608417745787406,66.97429154929023,23,Fri,64,37,Gun,0
487,Robbery,-87.17473699266966,-83.52179115710064,4,Mon,77,64,Blunt Object,0
488,Theft,-25.182066459219612,-135.6640293640354,20,Tue,54,60,Gun,1
489,Assault,-73.83201670339115,-42.42809234884018,4,Mon,37,27,Knife,1
490,Homicide,-43.77059320946666,120.00082338189122,22,Sat,65,42,Knife,1
491,Vandalism,-73.347008187043,-54.78199063699873,22,Mon,38,58,Blunt Object,0
492,Fraud,-71.83050739984822,-167.66835349440962,9,Tue,38,58,None,0
493,Vandalism,-54.17796700526611,-81.25906455895252,22,Tue,78,27,Blunt Object,1
494,Assault,89.97286400755203,176.38041962726038,11,Fri,20,21,Blunt Object,0
495,Assault,-89.60685428569522,63.600752039717975,9,Tue,11,62,Knife,0
496,Vandalism,24.96107450167294,144.30773879176604,1,Sun,77,31,Gun,1
497,Theft,-64.57613435521968,98.95149630039873,23,Sun,19,23,Blunt Object,0
498,Burglary,75.71306460793966,14.29398551758706,0,Sat,36,28,None,0
499,Assault,-73.14607919994674,-126.4720059378071,15,Sun,44,44,Knife,0
500,Vandalism,81.91137368272257,-54.48798779194165,17,Fri,59,55,Gun,0
501,Homicide,19.96674974702603,30.14648109871999,6,Mon,11,52,None,0
502,Vandalism,-89.77174615521176,133.42764554351714,3,Tue,26,44,Blunt Object,0
503,Robbery,70.9212956250251,-83.27698348863612,9,Fri,33,47,None,0
504,Burglary,3.90812424604529,-136.35832703751737,9,Fri,66,68,Blunt Object,1
505,Fraud,-42.71944764051278,21.179634319734276,10,Wed,25,39,Blunt Object,1
506,Theft,48.11025195281343,-116.45955989349996,2,Fri,45,45,Blunt Object,1
507,Fraud,76.7997996996366,39.7302369558864,13,Fri,54,37,Blunt Object,0
508,Burglary,-2.935651833577097,-85.13228070585649,12,Wed,19,66,Blunt Object,0
509,Burglary,-33.20037460024004,-96.85331845177512,18,Thu,72,41,Knife,0
510,Burglary,52.01012230828681,-36.29492460399919,9,Sat,52,47,Blunt Object,0
511,Fraud,32.72138960192184,33.54903272086051,14,Tue,60,65,Gun,0
512,Homicide,69.97544707504903,16.314362261752677,7,Wed,12,68,Blunt Object,0
513,Burglary,34.65252229701473,-91.895588195407,16,Sun,75,61,Knife,0
514,Vandalism,-46.164898998083466,140.80200280321543,5,Fri,44,63,None,0
515,Fraud,77.69866495662342,-140.44249089532764,6,Fri,78,34,Gun,0
516,Burglary,-71.12956550292157,-165.7916772932393,13,Tue,45,42,None,1
517,Vandalism,-41.770304980767385,36.974256986231126,7,Sat,58,22,None,0
518,Homicide,3.635029390299408,-135.57341949642847,11,Sun,10,36,Gun,1
519,Robbery,11.833564692762252,1.7606931404259853,17,Mon,51,68,Knife,0
520,Homicide,-87.24409440715702,162.63838238746774,13,Wed,50,49,Blunt Object,0
521,Burglary,50.5030906477692,71.48889772300444,0,Thu,66,69,Blunt Object,1
522,Fraud,-24.910682683429883,42.284368943193755,3,Tue,29,45,Blunt Object,0
523,Assault,-16.844662619615193,26.92988095402106,16,Tue,23,58,None,0
524,Burglary,55.68651799865023,-115.3658692081466,17,Wed,61,38,Gun,0
525,Assault,-21.72898948904198,-24.246783133882417,18,Fri,63,29,Blunt Object,0
526,Vandalism,-81.49952223094414,-56.69153734796549,3,Fri,58,64,Blunt Object,0
527,Robbery,-58.240841315336944,163.10675599994255,5,Thu,39,59,Knife,0
528,Theft,82.06257102987283,-92.764716706539,7,Wed,12,45,Knife,0
529,Homicide,-77.32703476754745,-10.254106297421487,14,Tue,21,19,None,0
530,Robbery,-26.112383825757078,157.70857077945004,19,Sun,40,36,Gun,0
531,Burglary,0.5722500692420169,104.10503487815339,0,Wed,46,31,Knife,1
532,Assault,-1.2094510790591926,167.2254861423923,4,Mon,36,42,Gun,0
533,Homicide,-89.28721025781431,38.998891852916756,15,Tue,33,67,Knife,0
534,Assault,0.20929166234826369,-59.83673229146373,20,Thu,50,17,Gun,0
535,Fraud,-20.92095756406634,117.59391916706124,5,Thu,73,33,Gun,1
536,Assault,84.97428038542029,-75.07574230558659,20,Tue,20,52,Gun,1
537,Fraud,-61.35136488111063,-120.68179131172107,9,Fri,25,41,None,0
538,Vandalism,-26.252244583290903,74.26397305404265,9,Tue,23,31,Knife,0
539,Homicide,-14.493332683832449,50.024038872369374,4,Tue,56,46,Knife,1
540,Homicide,-19.675163321829217,136.42160493434233,7,Mon,39,51,Blunt Object,0
541,Theft,29.84954897733526,166.29291281377823,0,Tue,33,35,Blunt Object,1
542,Burglary,-51.20768564140161,128.59113140083946,4,Sat,22,51,None,1
543,Fraud,-50.20712049348147,-158.39215286822252,0,Sun,18,65,Knife,0
544,Theft,41.257970730153545,59.22483587361654,6,Sat,58,68,Blunt Object,1
545,Assault,0.05229336207233359,102.50366863105648,14,Wed,35,25,Knife,0
546,Assault,-15.27197830968413,173.49434076606354,22,Wed,58,15,Blunt Object,1
547,Theft,-59.543450698094674,-45.12193217545186,23,Sun,51,44,None,0
548,Homicide,-56.24509987581001,-118.84262858238677,13,Thu,54,40,Blunt Object,0
549,Assault,-88.1007053731379,127.05590224699961,22,Fri,30,59,None,1
550,Vandalism,-73.54327160489234,-65.71197229228008,8,Thu,38,63,None,0
551,Vandalism,10.23096504424339,35.35268248578919,7,Mon,33,57,Gun,1
552,Theft,70.53716340151377,-39.637884883320055,7,Tue,51,64,None,1
553,Fraud,-38.31034227649966,-35.16254756688198,2,Sun,50,50,Gun,0
554,Fraud,-31.005499338696936,83.68721250388256,19,Thu,57,40,Knife,0
555,Theft,-69.19099008992781,-49.86895487762209,3,Tue,52,56,None,0
556,Fraud,-20.046429790721504,69.5070406693753,16,Thu,17,41,None,0
557,Homicide,-83.30009317752075,-174.84175603717125,5,Tue,72,40,None,0
558,Homicide,75.16812532714204,-63.12693959860465,1,Thu,72,57,Blunt Object,0
559,Fraud,31.160042662415165,-65.14414871268144,8,Sat,15,32,None,1
560,Vandalism,88.3347856907794,89.58070292281809,13,Sat,61,47,Knife,1
561,Fraud,68.90816928212885,-66.75943823077397,0,Sat,30,50,Gun,0
562,Homicide,-4.861693134332526,47.99776765142988,16,Sun,23,51,Knife,1
563,Robbery,3.543305607067836,67.86878475883134,10,Wed,67,48,Gun,1
564,Burglary,-55.69631162690511,57.03319591096147,5,Sun,34,40,Knife,0
565,Assault,-6.832918288879995,37.18572517751923,0,Sun,65,36,Blunt Object,0
566,Robbery,72.54501722870609,-31.097934234217917,18,Mon,18,38,Knife,0
567,Fraud,-80.8463837455522,-45.61020803382826,15,Thu,45,26,Knife,0
568,Vandalism,65.44022453969575,23.250261015320262,17,Wed,66,25,None,0
569,Theft,-28.62939570433025,-157.06688310564252,10,Sun,14,35,Blunt Object,0
570,Fraud,71.91229771733578,135.2951431385494,8,Sun,16,30,Blunt Object,1
571,Vandalism,79.35838314146724,117.11345149092352,20,Fri,15,50,None,0
572,Burglary,30.755679660343063,-55.30150186661173,5,Thu,61,21,Gun,1
573,Fraud,29.59628158668201,24.054884418827243,1,Tue,79,67,Knife,0
574,Homicide,-8.50421921242679,155.6019713464068,7,Mon,64,42,None,0
575,Theft,60.39724041786735,-82.2107529316452,21,Wed,23,38,Blunt Object,0
576,Vandalism,83.09029651799096,87.2838963701472,15,Wed,10,69,Knife,1
577,Vandalism,49.51472406104145,-150.21654936443815,7,Mon,46,67,Knife,0
578,Vandalism,21.948612076207652,8.413973089549586,7,Thu,58,27,Gun,0
579,Burglary,19.222721247840624,138.22888660102717,13,Tue,21,28,Gun,1
580,Fraud,62.904582285059206,18.61534229366646,0,Fri,14,57,Knife,0
581,Burglary,7.4166778388337065,41.85101766135648,6,Thu,79,45,Knife,1
582,Assault,54.69477952478809,146.75014559143585,1,Mon,20,22,Knife,0
583,Assault,1.5993459313642404,77.52983041792902,14,Thu,62,15,Gun,1
584,Fraud,-78.76003050469366,70.51308488073559,23,Sun,64,54,Gun,0
585,Homicide,-20.889538397252053,31.098247953443433,17,Thu,59,65,None,0
586,Burglary,-10.000627619130228,47.875901109270615,3,Mon,62,31,Gun,0
587,Theft,-64.50889590240891,109.33395264598221,17,Mon,64,55,Blunt Object,0
588,Vandalism,-71.5506607459417,172.52390998700798,22,Fri,12,27,Blunt Object,1
589,Vandalism,6.383690938251746,106.31712744294765,4,Mon,25,68,Knife,0
590,Fraud,-74.67414541990522,74.71325938571863,15,Mon,54,61,Knife,1
591,Homicide,-35.46986977978489,-131.20384189985467,12,Mon,45,41,Gun,0
592,Assault,44.02745567335367,114.14893947900953,8,Sun,28,27,Blunt Object,0
593,Assault,83.59779232223653,84.95797226353312,4,Sun,13,54,None,0
594,Vandalism,39.216704499347145,97.35559034444418,7,Sun,68,41,Gun,0
595,Fraud,88.67259872151664,-96.80526783240771,17,Wed,21,46,Gun,0
596,Burglary,35.70083483029248,145.23973075473396,2,Mon,72,26,Blunt Object,1
597,Assault,-37.11699528222105,-144.97870739512962,5,Mon,65,57,Knife,0
598,Burglary,30.96945729096514,-88.69965995089925,10,Mon,36,66,Knife,0
599,Homicide,36.388217735442694,58.6884377967846,22,Fri,77,27,Blunt Object,1
600,Assault,-23.089142769037096,62.53720697916546,13,Sun,33,30,Blunt Object,0
601,Assault,-86.81150689030997,-67.20315613170305,23,Thu,35,48,None,0
602,Robbery,36.57596125958764,72.54711976025334,18,Sun,31,20,Blunt Object,1
603,Assault,-86.09398285040251,-40.34500644424605,6,Mon,79,62,Knife,0
604,Theft,23.613854050812805,-179.9368142911476,23,Mon,28,32,Blunt Object,1
605,Fraud,-60.549032026340086,-121.46179237654194,9,Fri,43,31,Blunt Object,0
606,Fraud,11.808634994647804,137.7425790785428,14,Thu,20,61,None,0
607,Burglary,0.7043445685080059,-99.83015577740922,5,Fri,54,53,Gun,1
608,Homicide,-87.56754438488714,-139.35227801080467,19,Sat,46,28,None,1
609,Assault,-24.684152940881376,65.59221813595002,5,Tue,32,21,Blunt Object,0
610,Theft,18.19641013133449,-21.345680732494998,15,Tue,49,20,Gun,0
611,Burglary,62.74917934178035,106.77273710315194,8,Tue,52,26,Blunt Object,0
612,Robbery,69.95558049057311,130.12017644368376,18,Mon,13,48,Gun,1
613,Burglary,-2.907005394019805,124.55599585940331,17,Fri,24,67,Blunt Object,1
614,Burglary,41.116047713898865,-67.31668108911842,4,Mon,32,15,Knife,0
615,Assault,-33.03817622397762,1.996537668539105,15,Tue,21,64,Gun,1
616,Robbery,-28.40644696344166,54.05102447290707,6,Thu,77,43,Gun,0
617,Burglary,-54.99656654718353,-64.08608857771537,18,Thu,77,42,None,0
618,Theft,11.150659798783067,-165.20424647291347,4,Sat,61,19,Knife,0
619,Theft,-33.378452833074256,-1.5608223731091186,19,Fri,50,35,Knife,0
620,Fraud,-74.81323864106909,-175.38539995238628,10,Sat,68,53,Knife,1
621,Robbery,33.301095599372175,162.232424901341,22,Sun,67,61,Blunt Object,0
622,Robbery,37.39557736897167,106.80611258628954,17,Thu,68,67,Blunt Object,1
623,Fraud,-25.201364619769592,-110.87648045150597,6,Tue,32,52,Gun,1
624,Burglary,-76.1897880979159,-76.47417039890578,17,Sat,10,48,Blunt Object,0
625,Robbery,-13.266410867383328,173.8218772869978,2,Sat,65,35,Blunt Object,1
626,Theft,-10.379617550961214,-45.52252050913043,4,Sat,13,38,Gun,0
627,Theft,30.36075928162073,102.14004867620122,22,Fri,38,63,None,1
628,Assault,-33.225049573436976,-19.146431369068438,12,Sun,26,27,Blunt Object,1
629,Robbery,32.86787036063498,131.0745326762197,15,Fri,58,59,Knife,0
630,Burglary,66.8679375163299,73.35126293814321,21,Tue,60,60,Knife,1
631,Fraud,-47.25251237480403,-171.75237843918262,11,Tue,58,37,Blunt Object,0
